"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARM","OILPROD","TOT","KTOE","A","1983",,"L"
"ARM","OILPROD","TOT","KTOE","A","1984",,"L"
"ARM","OILPROD","TOT","KTOE","A","1985",,"L"
"ARM","OILPROD","TOT","KTOE","A","1986",,"L"
"ARM","OILPROD","TOT","KTOE","A","1987",,"L"
"ARM","OILPROD","TOT","KTOE","A","1988",,"L"
"ARM","OILPROD","TOT","KTOE","A","1989",,"L"
"ARM","OILPROD","TOT","KTOE","A","1990",0,
"ARM","OILPROD","TOT","KTOE","A","1991",0,
"ARM","OILPROD","TOT","KTOE","A","1992",0,
"ARM","OILPROD","TOT","KTOE","A","1993",0,
"ARM","OILPROD","TOT","KTOE","A","1994",0,
"ARM","OILPROD","TOT","KTOE","A","1995",0,
"ARM","OILPROD","TOT","KTOE","A","1996",0,
"ARM","OILPROD","TOT","KTOE","A","1997",0,
"ARM","OILPROD","TOT","KTOE","A","1998",0,
"ARM","OILPROD","TOT","KTOE","A","1999",0,
"ARM","OILPROD","TOT","KTOE","A","2000",0,
"ARM","OILPROD","TOT","KTOE","A","2001",0,
"ARM","OILPROD","TOT","KTOE","A","2002",0,
"ARM","OILPROD","TOT","KTOE","A","2003",0,
"ARM","OILPROD","TOT","KTOE","A","2004",0,
"ARM","OILPROD","TOT","KTOE","A","2005",0,
"ARM","OILPROD","TOT","KTOE","A","2006",0,
"ARM","OILPROD","TOT","KTOE","A","2007",0,
"ARM","OILPROD","TOT","KTOE","A","2008",0,
"ARM","OILPROD","TOT","KTOE","A","2009",0,
"ARM","OILPROD","TOT","KTOE","A","2010",0,
"ARM","OILPROD","TOT","KTOE","A","2011",0,
"ARM","OILPROD","TOT","KTOE","A","2012",0,
"ARM","OILPROD","TOT","KTOE","A","2013",0,
"ARM","OILPROD","TOT","KTOE","A","2014",0,
"ARM","OILPROD","TOT","KTOE","A","2015",0,
"ARM","OILPROD","TOT","KTOE","A","2016",0,
"ARM","OILPROD","TOT","KTOE","A","2017",0,
"ARM","OILPROD","TOT","KTOE","A","2018",0,
"ARM","OILPROD","TOT","KTOE","A","2019",0,
"ARM","OILPROD","TOT","KTOE","A","2020",0,
"ARM","OILPROD","TOT","KTOE","A","2021",0,
"AZE","OILPROD","TOT","KTOE","A","1960",,"L"
"AZE","OILPROD","TOT","KTOE","A","1961",,"L"
"AZE","OILPROD","TOT","KTOE","A","1962",,"L"
"AZE","OILPROD","TOT","KTOE","A","1963",,"L"
"AZE","OILPROD","TOT","KTOE","A","1964",,"L"
"AZE","OILPROD","TOT","KTOE","A","1965",,"L"
"AZE","OILPROD","TOT","KTOE","A","1966",,"L"
"AZE","OILPROD","TOT","KTOE","A","1967",,"L"
"AZE","OILPROD","TOT","KTOE","A","1968",,"L"
"AZE","OILPROD","TOT","KTOE","A","1969",,"L"
"AZE","OILPROD","TOT","KTOE","A","1970",,"L"
"AZE","OILPROD","TOT","KTOE","A","1971",,"L"
"AZE","OILPROD","TOT","KTOE","A","1972",,"L"
"AZE","OILPROD","TOT","KTOE","A","1973",,"L"
"AZE","OILPROD","TOT","KTOE","A","1974",,"L"
"AZE","OILPROD","TOT","KTOE","A","1975",,"L"
"AZE","OILPROD","TOT","KTOE","A","1976",,"L"
"AZE","OILPROD","TOT","KTOE","A","1977",,"L"
"AZE","OILPROD","TOT","KTOE","A","1978",,"L"
"AZE","OILPROD","TOT","KTOE","A","1979",,"L"
"AZE","OILPROD","TOT","KTOE","A","1980",,"L"
"AZE","OILPROD","TOT","KTOE","A","1981",,"L"
"AZE","OILPROD","TOT","KTOE","A","1982",,"L"
"AZE","OILPROD","TOT","KTOE","A","1983",,"L"
"AZE","OILPROD","TOT","KTOE","A","1984",,"L"
"AZE","OILPROD","TOT","KTOE","A","1985",,"L"
"AZE","OILPROD","TOT","KTOE","A","1986",,"L"
"AZE","OILPROD","TOT","KTOE","A","1987",,"L"
"AZE","OILPROD","TOT","KTOE","A","1988",,"L"
"AZE","OILPROD","TOT","KTOE","A","1989",,"L"
"AZE","OILPROD","TOT","KTOE","A","1990",12061.9125,
"AZE","OILPROD","TOT","KTOE","A","1991",11330.2784,
"AZE","OILPROD","TOT","KTOE","A","1992",10749.3931,
"AZE","OILPROD","TOT","KTOE","A","1993",10020.774,
"AZE","OILPROD","TOT","KTOE","A","1994",9354.4644,
"AZE","OILPROD","TOT","KTOE","A","1995",8990.6574,
"AZE","OILPROD","TOT","KTOE","A","1996",8934.3778,
"AZE","OILPROD","TOT","KTOE","A","1997",8912.268,
"AZE","OILPROD","TOT","KTOE","A","1998",11303.1437,
"AZE","OILPROD","TOT","KTOE","A","1999",13719.1441,
"AZE","OILPROD","TOT","KTOE","A","2000",13938.2324,
"AZE","OILPROD","TOT","KTOE","A","2001",14852.775,
"AZE","OILPROD","TOT","KTOE","A","2002",15283.9165,
"AZE","OILPROD","TOT","KTOE","A","2003",15327.1312,
"AZE","OILPROD","TOT","KTOE","A","2004",15424.6154,
"AZE","OILPROD","TOT","KTOE","A","2005",22103.7914,
"AZE","OILPROD","TOT","KTOE","A","2006",32145.6702,
"AZE","OILPROD","TOT","KTOE","A","2007",42552.5974,
"AZE","OILPROD","TOT","KTOE","A","2008",43425.429,
"AZE","OILPROD","TOT","KTOE","A","2009",49769.9263,
"AZE","OILPROD","TOT","KTOE","A","2010",50003.5735,
"AZE","OILPROD","TOT","KTOE","A","2011",44717.1785,
"AZE","OILPROD","TOT","KTOE","A","2012",42216.022,
"AZE","OILPROD","TOT","KTOE","A","2013",41918.5594,
"AZE","OILPROD","TOT","KTOE","A","2014",40597.9899,
"AZE","OILPROD","TOT","KTOE","A","2015",40178.0427,
"AZE","OILPROD","TOT","KTOE","A","2016",39372.1145,
"AZE","OILPROD","TOT","KTOE","A","2017",37087.519,
"AZE","OILPROD","TOT","KTOE","A","2018",36977.077,
"AZE","OILPROD","TOT","KTOE","A","2019",34581.1132,
"AZE","OILPROD","TOT","KTOE","A","2020",31220.7116,
"AZE","OILPROD","TOT","KTOE","A","2021",30094.7795,
"BGD","OILPROD","TOT","KTOE","A","1960",,"L"
"BGD","OILPROD","TOT","KTOE","A","1961",,"L"
"BGD","OILPROD","TOT","KTOE","A","1962",,"L"
"BGD","OILPROD","TOT","KTOE","A","1963",,"L"
"BGD","OILPROD","TOT","KTOE","A","1964",,"L"
"BGD","OILPROD","TOT","KTOE","A","1965",,"L"
"BGD","OILPROD","TOT","KTOE","A","1966",,"L"
"BGD","OILPROD","TOT","KTOE","A","1967",,"L"
"BGD","OILPROD","TOT","KTOE","A","1968",,"L"
"BGD","OILPROD","TOT","KTOE","A","1969",,"L"
"BGD","OILPROD","TOT","KTOE","A","1970",,"L"
"BGD","OILPROD","TOT","KTOE","A","1971",0,
"BGD","OILPROD","TOT","KTOE","A","1972",0,
"BGD","OILPROD","TOT","KTOE","A","1973",5.035,
"BGD","OILPROD","TOT","KTOE","A","1974",5.035,
"BGD","OILPROD","TOT","KTOE","A","1975",5.035,
"BGD","OILPROD","TOT","KTOE","A","1976",7.049,
"BGD","OILPROD","TOT","KTOE","A","1977",7.049,
"BGD","OILPROD","TOT","KTOE","A","1978",6.042,
"BGD","OILPROD","TOT","KTOE","A","1979",7.049,
"BGD","OILPROD","TOT","KTOE","A","1980",0,
"BGD","OILPROD","TOT","KTOE","A","1981",0,
"BGD","OILPROD","TOT","KTOE","A","1982",0,
"BGD","OILPROD","TOT","KTOE","A","1983",0,
"BGD","OILPROD","TOT","KTOE","A","1984",0,
"BGD","OILPROD","TOT","KTOE","A","1985",22.154,
"BGD","OILPROD","TOT","KTOE","A","1986",23.161,
"BGD","OILPROD","TOT","KTOE","A","1987",25.175,
"BGD","OILPROD","TOT","KTOE","A","1988",25.175,
"BGD","OILPROD","TOT","KTOE","A","1989",27.189,
"BGD","OILPROD","TOT","KTOE","A","1990",19.133,
"BGD","OILPROD","TOT","KTOE","A","1991",13.091,
"BGD","OILPROD","TOT","KTOE","A","1992",10.07,
"BGD","OILPROD","TOT","KTOE","A","1993",7.049,
"BGD","OILPROD","TOT","KTOE","A","1994",5.035,
"BGD","OILPROD","TOT","KTOE","A","1995",0,
"BGD","OILPROD","TOT","KTOE","A","1996",0,
"BGD","OILPROD","TOT","KTOE","A","1997",0,
"BGD","OILPROD","TOT","KTOE","A","1998",0,
"BGD","OILPROD","TOT","KTOE","A","1999",0,
"BGD","OILPROD","TOT","KTOE","A","2000",0,
"BGD","OILPROD","TOT","KTOE","A","2001",0,
"BGD","OILPROD","TOT","KTOE","A","2002",0,
"BGD","OILPROD","TOT","KTOE","A","2003",0,
"BGD","OILPROD","TOT","KTOE","A","2004",0,
"BGD","OILPROD","TOT","KTOE","A","2005",0,
"BGD","OILPROD","TOT","KTOE","A","2006",0,
"BGD","OILPROD","TOT","KTOE","A","2007",0,
"BGD","OILPROD","TOT","KTOE","A","2008",0,
"BGD","OILPROD","TOT","KTOE","A","2009",0,
"BGD","OILPROD","TOT","KTOE","A","2010",0,
"BGD","OILPROD","TOT","KTOE","A","2011",0,
"BGD","OILPROD","TOT","KTOE","A","2012",0,
"BGD","OILPROD","TOT","KTOE","A","2013",0,
"BGD","OILPROD","TOT","KTOE","A","2014",0,
"BGD","OILPROD","TOT","KTOE","A","2015",0,
"BGD","OILPROD","TOT","KTOE","A","2016",0,
"BGD","OILPROD","TOT","KTOE","A","2017",0,
"BGD","OILPROD","TOT","KTOE","A","2018",0,
"BGD","OILPROD","TOT","KTOE","A","2019",0,
"BGD","OILPROD","TOT","KTOE","A","2020",0,
"BGD","OILPROD","TOT","KTOE","A","2021",0,
"BLR","OILPROD","TOT","KTOE","A","1960",,"L"
"BLR","OILPROD","TOT","KTOE","A","1961",,"L"
"BLR","OILPROD","TOT","KTOE","A","1962",,"L"
"BLR","OILPROD","TOT","KTOE","A","1963",,"L"
"BLR","OILPROD","TOT","KTOE","A","1964",,"L"
"BLR","OILPROD","TOT","KTOE","A","1965",,"L"
"BLR","OILPROD","TOT","KTOE","A","1966",,"L"
"BLR","OILPROD","TOT","KTOE","A","1967",,"L"
"BLR","OILPROD","TOT","KTOE","A","1968",,"L"
"BLR","OILPROD","TOT","KTOE","A","1969",,"L"
"BLR","OILPROD","TOT","KTOE","A","1970",,"L"
"BLR","OILPROD","TOT","KTOE","A","1971",,"L"
"BLR","OILPROD","TOT","KTOE","A","1972",,"L"
"BLR","OILPROD","TOT","KTOE","A","1973",,"L"
"BLR","OILPROD","TOT","KTOE","A","1974",,"L"
"BLR","OILPROD","TOT","KTOE","A","1975",,"L"
"BLR","OILPROD","TOT","KTOE","A","1976",,"L"
"BLR","OILPROD","TOT","KTOE","A","1977",,"L"
"BLR","OILPROD","TOT","KTOE","A","1978",,"L"
"BLR","OILPROD","TOT","KTOE","A","1979",,"L"
"BLR","OILPROD","TOT","KTOE","A","1980",,"L"
"BLR","OILPROD","TOT","KTOE","A","1981",,"L"
"BLR","OILPROD","TOT","KTOE","A","1982",,"L"
"BLR","OILPROD","TOT","KTOE","A","1983",,"L"
"BLR","OILPROD","TOT","KTOE","A","1984",,"L"
"BLR","OILPROD","TOT","KTOE","A","1985",,"L"
"BLR","OILPROD","TOT","KTOE","A","1986",,"L"
"BLR","OILPROD","TOT","KTOE","A","1987",,"L"
"BLR","OILPROD","TOT","KTOE","A","1988",,"L"
"BLR","OILPROD","TOT","KTOE","A","1989",,"L"
"BLR","OILPROD","TOT","KTOE","A","1990",2046.0504,
"BLR","OILPROD","TOT","KTOE","A","1991",2062.0665,
"BLR","OILPROD","TOT","KTOE","A","1992",2002.0063,
"BLR","OILPROD","TOT","KTOE","A","1993",2007.0113,
"BLR","OILPROD","TOT","KTOE","A","1994",2002.0063,
"BLR","OILPROD","TOT","KTOE","A","1995",1933.9381,
"BLR","OILPROD","TOT","KTOE","A","1996",1861.8659,
"BLR","OILPROD","TOT","KTOE","A","1997",1823.8277,
"BLR","OILPROD","TOT","KTOE","A","1998",1831.8358,
"BLR","OILPROD","TOT","KTOE","A","1999",1841.8458,
"BLR","OILPROD","TOT","KTOE","A","2000",1852.8568,
"BLR","OILPROD","TOT","KTOE","A","2001",1853.8578,
